start_date,end_date,date_text,event_name,city,status,unconfirmed,date_notes,notes,source_url,source_domain,source_page
2026-11-14,2026-11-15,11/14-11/15,The Downtown Festival and Art Show,Gainesville,active,False,,,https://www.gainesvilledowntownartfest.net/,www.gainesvilledowntownartfest.net,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15*,Camelot Days Medieval Festival II,Hollywood,active,True,,,https://camelotdays.com/,camelotdays.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,"Homosassa Arts, Crafts and Seafood Festival",Homosassa,active,False,,,https://homosassaseafoodfestival.org/50th-anniversary-homosassa-arts-crafts-seafood-festival/,homosassaseafoodfestival.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,PeruFest USA,Miami,active,False,,,https://www.facebook.com/PeruFestUSA,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15*,Mayhem Ranch Rodeo Fest,Morriston,active,True,,,https://www.facebook.com/events/1970302597074308,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Sarasota Medieval Fair II,Myakka City,active,False,,,https://www.sarasotamedievalfair.com/,www.sarasotamedievalfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Orlando Museum of Art’s Festival of Trees I,Orlando,active,False,,,https://councilof101.org/pages/festival-of-trees-orlando,councilof101.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Great Day in the Country Arts and Crafts Festival,Oviedo,active,False,,,http://www.greatdayoviedo.org/,www.greatdayoviedo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Ruskin Seafood and Arts Festival,Ruskin,active,False,,,https://www.facebook.com/profile.php?id=100094433539012,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Temple Terrace Arts and Crafts Festival,Tampa,active,False,,,https://www.templeterraceartscouncil.org/arts-crafts-festival/,www.templeterraceartscouncil.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Holiday Shopping Fair at South Florida Fairgrounds,West Palm Beach,active,False,,,https://www.pottcevents.com/holiday-shopping-fair-at-south-florida-fairgrounds.html,www.pottcevents.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Fall Festival at Amber Brooke Farms IX,Williston,active,False,,,https://amberbrookefarms.com/,amberbrookefarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-14,2026-11-15,11/14-11/15,Winter Park Autumn Art Festival,Winter Park,active,False,,,https://www.winterpark.org/aaf-home-page/,www.winterpark.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-15,2026-11-15,11/15,Alachua Main Street Harvest Festival,Alachua,active,False,,,https://alachuabusiness.com/event/alachua-main-street-harvest-festival/,alachuabusiness.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-15,2026-11-15,11/15,Miami Book Fair I,Miami,active,False,,,https://www.miamibookfair.com/,www.miamibookfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-15,2026-11-15,11/15,Miami Food Festival,Miami,active,False,,,https://www.facebook.com/events/822134564178029,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-16,2026-11-16,11/16*,Taste of the Island,Wilton Manors,active,True,,,https://www.facebook.com/tasteoftheisland,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-16,2026-11-22,11/16-11/22,Miami Book Fair II,Miami,active,False,,,https://www.miamibookfair.com/,www.miamibookfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-16,2026-11-22,11/16-11/22,Orlando Museum of Art’s Festival of Trees II,Orlando,active,False,,,https://councilof101.org/pages/festival-of-trees-orlando,councilof101.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-19,2026-11-22,11/19-11/22,Novemberfest,Brandon,active,False,,,https://events.dudesolutions.com/nativitycatholicchurch/event/novemberfest-4/,events.dudesolutions.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-19,2026-11-22,11/19-11/22*,Night Garden III,Coral Gables,active,True,,,https://thenightgarden.co/miami/,thenightgarden.co,https://festivalguidesandreviews.com/florida-festivals/
2026-11-19,2026-11-22,11/19-11/22,American Sand Sculpting Championship,Fort Myers Beach,active,False,,,https://www.facebook.com/AmericanSandSculpting/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-19,2026-11-22,11/19-11/22*,The Central Florida Zoo and Botanical Gardens Asian Lantern Festival II,Sanford,active,True,,,https://www.centralfloridazoo.org/lanterns/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-19,2026-11-22,11/19-11/22,St. Pete Beach BikeFest,St. Pete Beach,active,False,,,https://www.stpetebeachbikefest.com/,www.stpetebeachbikefest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-20,2026-11-22,11/20-11/22,Cornucopia Music Fest,Brooksville,active,False,,,https://evansmediasource.com/events/cornucopia-music-fest/,evansmediasource.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-20,2026-11-22,11/20-11/22*,Magic of Lights at Daytona International Speedway I,Daytona Beach,active,True,,,https://magicoflights.com/events/daytona/,magicoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-20,2026-11-22,11/20-11/22,Enchant Christmas I,St. Petersburg,active,False,,,https://www.enchantchristmas.com/,www.enchantchristmas.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-20,2026-11-22,11/20-11/22,Tampa Villain Arts Tattoo Festival,Tampa,active,False,,,https://villainarts.com/shows/tampa-fl/,villainarts.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-20,2026-11-22,11/20-11/22*,Drive Thru Light Show I,West Palm Beach,active,True,,,https://www.facebook.com/lights4hope,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Baker Heritage Day Festival,Baker,active,False,,,https://www.facebook.com/BakerBlockMuseum,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Boca Raton Wine and Food Festival,Boca Raton,active,False,,,https://www.facebook.com/BocaRatonWineandFoodFestival/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Dunedin Celtic Music,Dunedin,active,False,,,http://www.dunedincelticmusicfestival.com/,www.dunedincelticmusicfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21*,Fort Lauderdale Water Lantern Festival,Fort Lauderdale,active,True,,,https://www.facebook.com/events/2607875019561935,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Goldenfest,Fort Myers,active,False,,,https://grrswf.org/goldenfest,grrswf.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21*,Riverside WineFest,Jacksonville,active,True,,,https://www.facebook.com/RSLJAX,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Light Up Mount Dora,Mount Dora,active,False,,,https://www.mountdora.gov/Calendar.aspx?EID=19145&month=7&year=2026&day=17&calType=0,www.mountdora.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Light Up Ocala,Ocala,active,False,,,https://www.ocalafl.org/government/city-departments-i-z/recreation-parks/events/light-up-ocala,www.ocalafl.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21*,Bradley’s Country Store Old Fashioned Fun Day,Tallahassee,active,True,,,https://www.bradleysfunday.com/event-details/54th-annual-fun-day,www.bradleysfunday.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21*,USA Today Wine and Food Festival: West Palm Beach,West Palm Beach,active,True,,,https://wineandfood.usatoday.com/,wineandfood.usatoday.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Grilled Cheese Festival at CoolToday Park,Venice,active,False,,,https://cooltodaypark.com/events/5th-annual-grilled-cheese-festival-presented-by-latham/,cooltodaypark.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Sugar Cane Festival,White Springs,active,False,,,https://www.facebook.com/GLSStatePark/posts/the-annual-sugar-cane-festival-is-november-21-2026-if-you-are-interested-in-bein/1413544667488916/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-21,11/21,Haven Holiday Market,Winter Haven,active,False,,,http://www.centralfloridaeventvendors.com/haven-holiday-market/,www.centralfloridaeventvendors.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22*,Holiday Fantasy of Lights I,Coconut Creek,active,True,,,https://holidaylightsdrivethru.com/,holidaylightsdrivethru.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,DeLand Fall Festival of the Arts,DeLand,active,False,,,https://fallfestivaloftheartsdeland.com/,fallfestivaloftheartsdeland.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Autumn Garden Festival,Fort Myers,active,False,,,https://www.edisonfordwinterestates.org/events/garden-festival/,www.edisonfordwinterestates.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22*,Camelot Days Medieval Festival III,Hollywood,active,True,,,https://camelotdays.com/,camelotdays.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22*,Asian Food Music and Cultural Festival,Kissimmee,active,True,,,https://asiatrend.org/event/6th-annual-asian-food-music-and-cultural-festival-orlando/,asiatrend.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Longwood Arts and Crafts Festival,Longwood,active,False,,,https://longwoodfestival.com/,longwoodfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Creek Festival,Milton,active,False,,,https://www.facebook.com/santarosacreekband,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Sarasota Medieval Fair III,Myakka City,active,False,,,https://www.sarasotamedievalfair.com/,www.sarasotamedievalfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Ormond Beach Riverfest,Ormond Beach,active,False,,,https://www.facebook.com/events/1647212583158956,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22*,Florida Tiny House Festival,Palm Coast,active,True,,,https://www.facebook.com/unitedtinyhouse,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,Fall Festival at Amber Brooke Farms X,Williston,active,False,,,https://amberbrookefarms.com/,amberbrookefarms.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-21,2026-11-22,11/21-11/22,"Yankeetown Art, Craft and Seafood Festival",Yankeetown,active,False,,,https://yankeetownseafoodfestival.com/,yankeetownseafoodfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-22,2026-11-22,11/22,Winterfest Family Fun Day,Fort Lauderdale,active,False,,,https://winterfestparade.com/events/family-fun-day,winterfestparade.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-23,2026-11-29,11/23-11/29*,Holiday Fantasy of Lights II,Coconut Creek,active,True,,,https://holidaylightsdrivethru.com/,holidaylightsdrivethru.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-23,2026-11-29,11/23-11/29*,Magic of Lights at Daytona International Speedway II,Daytona Beach,active,True,,,https://magicoflights.com/events/daytona/,magicoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-23,2026-11-29,11/23-11/29* (Closed 11/26),The Central Florida Zoo and Botanical Gardens Asian Lantern Festival III,Sanford,active,True,Closed 11/26,,https://www.centralfloridazoo.org/lanterns/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-23,2026-11-29,11/23-11/29,Enchant Christmas II,St. Petersburg,active,False,,,https://www.enchantchristmas.com/,www.enchantchristmas.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-25,2026-11-29,11/25-11/29* (Closed 11/26),Night Garden IV,Coral Gables,active,True,Closed 11/26,,https://thenightgarden.co/miami/,thenightgarden.co,https://festivalguidesandreviews.com/florida-festivals/
2026-11-26,2026-11-28,11/26-11/28,Thanksgiving Bluegrass Festival,Brooksville,active,False,,,https://evansmediasource.com/events/2026-thanksgiving-bluegrass-festival/,evansmediasource.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-26,2026-11-29,11/26-11/29,Tampa Bay’s Festival of Lights and Santa’s Village I,Dover,active,False,,,https://www.hillsboroughcountyfair.com/p/events/httpswwwhillsboroughcountyfaircompsub-pages,www.hillsboroughcountyfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-26,2026-11-29,11/26-11/29,Holiday Lights in Largo Central Park I,Largo,active,False,,,https://www.playlargo.com/special_events_detail_T40_R38.php,www.playlargo.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-27,11/27*,Light-Up Eustis,Eustis,active,True,,,https://www.eustis.org/Residents/Events/2025-Light-Up-Eustis,www.eustis.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29*,Edison and Ford Holiday Nights Celebration I,Fort Myers,active,True,,,https://www.edisonfordwinterestates.org/events/annual-historic-holiday-nights-celebration/,www.edisonfordwinterestates.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29,Christmas Made in the South,Jacksonville,active,False,,,https://madeinthesouthshows.com/festivals,madeinthesouthshows.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29,Glowing Gardens at Jacksonville Arboretum and Botanical Gardens I,Jacksonville,active,False,,,https://jacksonvillearboretum.org/events/glowing-gardens?gad_source=1&gclid=Cj0KCQjwvpy5BhDTARIsAHSilymYwMn7jMDUhXwsybZ5PLW7c73hAqrbYtW-JjkV1-J0dRStYFI9EIQaApKsEALw_wcB,jacksonvillearboretum.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29,Holiday Lights in the Gardens I,Largo,active,False,,,https://flbgfoundation.org/events,flbgfoundation.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29*,Suwannee Lights I,Live Oak,active,True,,,https://suwanneelights.com/,suwanneelights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29,Johnsonville Night Lights in the Garden I,Naples,active,False,,,https://www.naplesgarden.org/events/johnsonville-night-lights-in-the-garden/2025-11-28/,www.naplesgarden.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29*,Dazzling Nights Orlando I,Orlando,active,True,,,https://www.dazzlingorlando.com/,www.dazzlingorlando.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29*,Christmas in the Wild I,Tampa,active,True,,,https://zootampa.org/christmas-in-the-wild/,zootampa.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-27,2026-11-29,11/27-11/29*,Drive Thru Light Show II,West Palm Beach,active,True,,,https://www.facebook.com/lights4hope,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28*,"Ozello Arts, Crafts and Blue Crab Festival",Crystal River,active,True,,,https://www.facebook.com/events/2613512208981368/?acontext=%7B%22action_history%22%3A%22null%22%7D&ref_source=newsfeed&ref_mechanism=feed_attachment,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28,Howey Artisan Market at Mission Resort and Club VIII,Howey in the Hills,active,False,,,https://www.facebook.com/events/1618016786356990/1618018009690201/?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22user_timeline%22%7D%2C%7B%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28*,Inverness Olde Fashioned Christmas,Inverness,active,True,,,https://www.downtowninvernessrotary.org/olde-fashioned-christmas-tree-lighting,www.downtowninvernessrotary.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28*,Old Florida Holiday and Winter Market,Santa Rosa Beach,active,True,,,https://www.facebook.com/WaterColorOldFloridaHoliday/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28*,Whimsy’s Holiday Market,Umatilla,active,True,,,https://www.facebook.com/events/696862753339574,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-28,11/28*,Brownwood Tree Lighting Festival,The Villages,active,True,,,https://www.thevillagesentertainment.com/festivals-and-special-events/brownwood-tree-lighting-festival/,www.thevillagesentertainment.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-29,11/28-11/29,Sarasota Medieval Fair IV,Myakka City,active,False,,,https://www.sarasotamedievalfair.com/,www.sarasotamedievalfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-29,11/28-11/29*,Fusionfest,Orlando,active,True,,,https://fusionfest.org/annual-festival-2025/,fusionfest.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-29,11/28-11/29*,Fantasy Lights Festival I,Palm Coast,active,True,,,https://www.flaglerrotary.org/,www.flaglerrotary.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-28,2026-11-29,11/28-11/29,Shopapalooza Festival,St. Petersburg,active,False,,,https://www.shopapaloozafestival.com/,www.shopapaloozafestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Holiday Fantasy of Lights III,Coconut Creek,active,True,,,https://holidaylightsdrivethru.com/,holidaylightsdrivethru.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Magic of Lights at Daytona International Speedway III,Daytona Beach,active,True,,,https://magicoflights.com/events/daytona/,magicoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6,Tampa Bay’s Festival of Lights and Santa’s Village II,Dover,active,False,,,https://www.hillsboroughcountyfair.com/p/events/httpswwwhillsboroughcountyfaircompsub-pages,www.hillsboroughcountyfair.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Edison and Ford Holiday Nights Celebration II,Fort Myers,active,True,,,https://www.edisonfordwinterestates.org/events/annual-historic-holiday-nights-celebration/,www.edisonfordwinterestates.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6,Holiday Lights in the Gardens II,Largo,active,False,,,https://flbgfoundation.org/events,flbgfoundation.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6,Holiday Lights in Largo Central Park II,Largo,active,False,,,https://www.playlargo.com/special_events_detail_T40_R38.php,www.playlargo.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Suwannee Lights II,Live Oak,active,True,,,https://suwanneelights.com/,suwanneelights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Johnsonville Night Lights in the Garden II,Naples,active,True,,,https://www.naplesgarden.org/events/johnsonville-night-lights-in-the-garden/2025-11-28/,www.naplesgarden.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Dazzling Nights Orlando II,Orlando,active,True,,,https://www.dazzlingorlando.com/,www.dazzlingorlando.com,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6*,Fantasy Lights Festival II,Palm Coast,active,True,,,https://www.flaglerrotary.org/,www.flaglerrotary.org,https://festivalguidesandreviews.com/florida-festivals/
2026-11-30,2026-12-06,11/30-12/6,Enchant Christmas III,St. Petersburg,active,False,,,https://www.enchantchristmas.com/,www.enchantchristmas.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-01,2026-12-01,12/1*,100 Foot Christmas Tree Lighting Celebration,Delray Beach,active,True,,,https://www.delraybeachfl.gov/our-city/things-to-do/100-ft-christmas-tree,www.delraybeachfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-12-02,2026-12-06,12/2-12/6*,Night Garden V,Coral Gables,active,True,,,https://thenightgarden.co/miami/,thenightgarden.co,https://festivalguidesandreviews.com/florida-festivals/
2026-12-03,2026-12-03,12/3,Holiday in Paradise Tree Lighting,West Palm Beach,active,False,,,https://www.wpb.org/Residents/Community-Events/Events/Holiday-in-Paradise/Holiday-in-Paradise-Tree-Lighting-RECURRENT-LISTING,www.wpb.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-03,2026-12-05,12/3-12/5,Christmas on the Square,Live Oak,active,False,,,https://www.suwanneechamber.com/christmas-on-the-square,www.suwanneechamber.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-03,2026-12-06,12/3-12/6*,The Wonderland of Lights I,Auburndale,active,True,,,https://www.thewonderlandoflights.com/auburndale-florida,www.thewonderlandoflights.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-03,2026-12-06,12/3-12/6,Glowing Gardens at Jacksonville Arboretum and Botanical Gardens II,Jacksonville,active,False,,,https://jacksonvillearboretum.org/events/glowing-gardens?gad_source=1&gclid=Cj0KCQjwvpy5BhDTARIsAHSilymYwMn7jMDUhXwsybZ5PLW7c73hAqrbYtW-JjkV1-J0dRStYFI9EIQaApKsEALw_wcB,jacksonvillearboretum.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-03,2026-12-06,12/3-12/6*,The Central Florida Zoo and Botanical Gardens Asian Lantern Festival IV,Sanford,active,True,,,https://www.centralfloridazoo.org/lanterns/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-04,12/4,Islamorada Holiday Festival,Islamorada,active,False,,,https://islamoradachamber.com/holiday-fest/,islamoradachamber.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-04,12/4*,Orlando Tree Lighting Celebration,Orlando,active,True,,,https://www.orlando.gov/Events/2025-Tree-Lighting-Celebration,www.orlando.gov,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-04,12/4,There’s Snow Place Like Tarpon Springs,Tarpon Springs,active,False,,,https://tarponspringsmerchantassociation.com/events/snow-place-like-tarpon-springs-and-boat-parade-december-2026/,tarponspringsmerchantassociation.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-04,12/4,Wellington Winterfest,Wellington,active,False,,,https://www.facebook.com/winterfestwellington2025/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-04,12/4*,Winter in Paradise,West Palm Beach,active,True,,,https://www.wpb.org/Residents/Community-Events/Events/Winter-in-Paradise,www.wpb.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-05,12/4-12/5*,Christmas in the Wild II,Tampa,active,True,,,https://zootampa.org/christmas-in-the-wild/,zootampa.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-06,12/4-12/6,Art Basel,Miami Beach,active,False,,,https://www.artbasel.com/miami-beach,www.artbasel.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-06,12/4-12/6*,An Old Fashioned Country Christmas at Raprager Family Farm I,Odessa,active,True,,,https://rapragerfarm.com/christmas,rapragerfarm.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-06,12/4-12/6,Pinecrest Gardens Night of Lights I,Pinecrest,active,False,,,https://www.pinecrestgardens.org/Arts-Events/Festivals-Special-Events/Night-of-Lights,www.pinecrestgardens.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-06,12/4-12/6*,Drive Thru Light Show III,West Palm Beach,active,True,,,https://www.facebook.com/lights4hope,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-04,2026-12-06,12/4-12/6,Stephen Foster Folk Culture Center State Park Festival of Lights I,White Springs,active,False,,,https://stephenfostercso.org/event-6729538,stephenfostercso.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Light Up the Holidays,Altamonte Springs,active,True,,,https://www.altamonte.org/788/Light-Up-the-Holidays,www.altamonte.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Pioneer Christmas and Vintage Market,Dade City,active,True,,,https://www.pioneerfloridamuseum.org/index.php?option=com_content&view=article&id=152&Itemid=74,www.pioneerfloridamuseum.org,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Ocean Way Holiday,Deerfield Beach,active,True,,,https://www.deerfield-beach.com/1298/Ocean-Way-Holiday,www.deerfield-beach.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Gullah Geechee Heritage Festival,Elkton,active,False,,,https://www.gullahgeecheefestival.com/,www.gullahgeecheefestival.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Christmas on Walnut Street,Green Cove Springs,active,False,,,https://www.greencovesprings.com/285/Christmas-on-Walnut-Street,www.greencovesprings.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Hawthorne Christmas Festival and Parade,Hawthorne,active,True,,,https://www.facebook.com/HawthorneAreaCommunityFoundation,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Maitland Season of Light,Maitland,active,False,,,https://maitland.recdesk.com/Community/Program/Detail?programId=2218,maitland.recdesk.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Christmas in the Park,Navarre,active,True,,,https://business.navarrechamber.com/events/details/31st-annual-christmas-in-the-park-merry-market-31364?calendarMonth=2025-12-01,business.navarrechamber.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Light Up Tioga,Newberry,active,False,,,https://www.facebook.com/events/739294969249718/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Avalon Aglow,Orlando,active,False,,,https://avalonparkorlando.com/play/community-festivals/avalon-aglow/,avalonparkorlando.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Palm Beach Gardens Tis the Gardens Tree Lighting,Palm Beach Gardens,active,True,,,https://www.pbgfl.com/747/Tree-Lighting-Concert,www.pbgfl.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Palatka PorchFest,Palatka,active,True,,,https://palatkaporchfest.com,palatkaporchfest.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5*,Christmas in Panacea Celebration,Panacea,active,True,,,https://www.facebook.com/christmasinpanacea,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Downtown Pensacola Holiday Market,Pensacola,active,False,,,https://apexshowsandevents.com/12%2F5-pensacola-holiday,apexshowsandevents.com,https://festivalguidesandreviews.com/florida-festivals/
2026-12-05,2026-12-05,12/5,Santa Drop at the Flora-Bama,Pensacola,active,False,,,https://www.florabama.com/santa-drop,www.florabama.com,https://festivalguidesandreviews.com/florida-festivals/
